t,VarX_0.1,meanX_0.1,VarX_0.3,meanX_0.3,VarX_1,meanX_1,VarX_3,meanX_3,VarA1,meanA1
507,0.000324603180446436,-3.59992915776668e-06,0.00310156817002403,8.76474602681317e-06,0.0429553706747364,0.000338183669704929,0.681849042749423,0.000251525031746752,0.0315691785534607,-6.39080480777207e-05
508,0.000325486443896953,-3.4512500652933e-06,0.00310886663578501,9.79971323932023e-06,0.043048365632925,0.000344682457329175,0.682644244565182,0.000312910958823373,0.0316556498142594,-6.34910032271657e-05
509,0.000326079334958173,-3.48066901408618e-06,0.00311407093788239,9.51610798777539e-06,0.0431243073140366,0.000347491132074319,0.684480271703236,0.000340140653695786,0.0317142846525425,-6.38147330597002e-05
510,0.000326500226294721,-3.95788351241248e-06,0.0031177985291656,7.59171496273779e-06,0.0432427728889209,0.000349975223383884,0.685922206112983,0.000449115770213333,0.0317560775244525,-6.80166175861202e-05
511,0.000327149529069678,-3.41944285885368e-06,0.00312432337495946,1.00224299935035e-05,0.0433514822145002,0.000355889140232225,0.687466533309084,0.000475785471705174,0.0318147344872754,-6.42278220287363e-05
512,0.000327801397800093,-3.78876560715825e-06,0.00313196429462161,8.88554229672538e-06,0.0434388949761807,0.00034738846771781,0.688377634754849,0.000442675868365266,0.0318672212366293,-6.75518166912148e-05
513,0.000328454280403524,-3.68075637081796e-06,0.00313795862050107,8.59840182110807e-06,0.0435477194844565,0.000353001099248329,0.689658012994158,0.000411280476301578,0.0319317317348919,-6.51935794762654e-05
514,0.000329356392087101,-3.60900305235481e-06,0.00314651611268539,8.57300980785688e-06,0.0436300803970835,0.000359457772595187,0.691640463182317,0.000427424203927856,0.0320188515210029,-6.45962570687271e-05
515,0.000330164552920861,-4.03398332464024e-06,0.0031551706820852,6.89000605026269e-06,0.0437358446102554,0.000357579225555197,0.693191191232298,0.000411859074264801,0.0320884649557271,-6.7762362443555e-05
516,0.000330692191218,-4.7351929546224e-06,0.00316163660505956,5.07585472927439e-06,0.0438077796600571,0.000344959342195158,0.695363033551355,0.000476855232021339,0.032137071479205,-7.52645199718942e-05
517,0.000331303132118392,-4.28962816598877e-06,0.00316837669184821,7.50659067023075e-06,0.0438591307637517,0.000345575725096224,0.696545301461306,0.000504441384502057,0.0321944877457929,-7.25200046576591e-05
518,0.000331703665121063,-4.37583770371843e-06,0.0031738479067771,7.51127329965656e-06,0.0439290555116298,0.000350415552741424,0.697689543785984,0.000567152859660572,0.0322339469561918,-7.31230559179641e-05
519,0.000332068346448028,-4.04048438611598e-06,0.00317880843392087,8.51352609570742e-06,0.0439793362534286,0.000356874915262401,0.699263720605263,0.000610513646820912,0.0322665903763853,-6.95548886379336e-05
520,0.000332764772392651,-3.78580012150449e-06,0.0031864236964884,8.51115895458937e-06,0.0440032626827669,0.000360794405778424,0.700877188693718,0.000573855716222806,0.03232879304642,-6.6040499852167e-05
521,0.00033327169453194,-3.87683966939887e-06,0.00319156529573869,8.51358564907963e-06,0.0440683246213842,0.000357433769674821,0.702506458460776,0.000581663591119936,0.0323696806063788,-6.71795216916227e-05
522,0.000333807190640403,-3.63450227408523e-06,0.00319754278108675,9.35543331513459e-06,0.044119843759996,0.00036276997376813,0.703654938852949,0.000623940973479841,0.0324200253540218,-6.54218231164359e-05
523,0.000334385120087035,-3.20139711411896e-06,0.0032026573100631,1.07766416527848e-05,0.0441951995421234,0.000365453032467196,0.704463660851436,0.00064270856799837,0.032482551331101,-6.18642046432896e-05
524,0.00033493871373344,-2.79632749967531e-06,0.00320730777085584,1.22559475974527e-05,0.0442741085804926,0.000375211885857436,0.706712391241049,0.000662681765506285,0.0325414950368019,-5.85247375941574e-05
525,0.000335677802369294,-2.61255662922782e-06,0.00321305555911515,1.29320373034914e-05,0.0443303615401608,0.000377973712701192,0.708003825336183,0.000664454138782254,0.0326169611062413,-5.68709389203954e-05
526,0.000336361191906263,-3.0689637622856e-06,0.00321907254889969,1.15056656578596e-05,0.044420428412668,0.000372976172885141,0.709219476986827,0.000658968699391922,0.0326825606653148,-6.1424868992985e-05
527,0.000336736243943718,-2.55764301690293e-06,0.00322284991577008,1.34221000350629e-05,0.0444902955728541,0.000375142559440235,0.710519033502857,0.000656349299118351,0.0327231412356629,-5.76541479338647e-05
528,0.000337188512384203,-1.90110721355042e-06,0.00322658337372172,1.53086897174741e-05,0.0445522375114959,0.000377279106404309,0.711712452732525,0.000637323324892982,0.0327681625979554,-5.10005662036624e-05
529,0.000337768350704367,-2.58764264097262e-06,0.00323217637921046,1.28680240448485e-05,0.0446174156478657,0.000370616396221934,0.714395138004448,0.000598396961872591,0.0328240719024919,-5.76171245442518e-05
530,0.000338539266052864,-2.89370219783527e-06,0.00323960008106368,1.31899632592429e-05,0.0447078797663069,0.000378840849891087,0.716279929182456,0.000606569803983219,0.0328999635231106,-6.10073495161034e-05
531,0.000339278478224566,-2.79241586208036e-06,0.00324591442892496,1.43312939575085e-05,0.0447650732969613,0.000381823234381231,0.718131027351765,0.000654844062055805,0.0329762077702625,-6.09186161246573e-05
532,0.000339946523915053,-2.83188911315944e-06,0.00325155401344826,1.4660686140457e-05,0.0448334724716318,0.000387634317182751,0.719687937843535,0.000705665212487028,0.0330500336016097,-6.1939303753788e-05
533,0.000340664193763928,-2.62615098010727e-06,0.00325800134996974,1.48503669659943e-05,0.0448704447753496,0.000382758881913256,0.721004860490979,0.00071613518679384,0.0331201495913615,-5.94203379464031e-05
534,0.000341397957411621,-2.41865962154504e-06,0.00326320321639513,1.4559392483248e-05,0.0449176033456386,0.000368102544692027,0.723232832040152,0.000720562260046404,0.0331968040085035,-5.62386476312579e-05
535,0.000341919841552243,-3.21049518437073e-06,0.00326677060505647,1.2209151338222e-05,0.0449548817193163,0.000363889579830849,0.724374306198615,0.000735509386081069,0.0332594702723206,-6.34459729232434e-05
536,0.000342391512123627,-3.40239705362694e-06,0.00327136500546018,1.13871082203044e-05,0.0450179932854422,0.000369079079359479,0.726074522726964,0.000793365907050636,0.0333080988841893,-6.46926839890585e-05
537,0.000343024501865375,-3.03332938540757e-06,0.00327638382803236,1.28482900003764e-05,0.0450905083113297,0.000375778047193825,0.728013805930704,0.00083623268538643,0.0333791947618951,-6.15650200130505e-05
538,0.000343687937921333,-3.12144030233796e-06,0.00328267939203586,1.25868174360434e-05,0.0451699636363563,0.000379484689003267,0.729845935399779,0.000873305680590709,0.0334490963126859,-6.25996293409292e-05
539,0.000344359833444981,-2.73559960039455e-06,0.00328915034260604,1.34059687591832e-05,0.0452537713403137,0.000378737908736701,0.732235445282481,0.000944082986377,0.0335183498019961,-5.78797183108882e-05
540,0.000345217360688204,-3.06579818136209e-06,0.00329688259410075,1.27816665586496e-05,0.045318457426722,0.000384948012251122,0.734396046968817,0.000938799467098502,0.0335946681209048,-6.0932274903733e-05
541,0.00034590948641348,-3.93814418590846e-06,0.00330174954017703,1.011099573386e-05,0.0453848088698938,0.0003915043024916,0.73597488447904,0.000937865713031541,0.0336677793322139,-6.82001792325395e-05
542,0.000346635102314922,-3.88617915532985e-06,0.00330640653851303,1.09704112232949e-05,0.0454751259499377,0.000406642231446657,0.737277504005408,0.000959144564347265,0.0337457806206947,-6.83419460429872e-05
543,0.000347286216963112,-3.58621993316231e-06,0.00331197578676272,1.1254893331505e-05,0.0455463217183094,0.000415912646497159,0.737890779185474,0.000905964282999015,0.0338033708834372,-6.54019549179456e-05
544,0.000347620162416898,-3.62278787110432e-06,0.00331646711835575,1.05478643168794e-05,0.045621349312154,0.000408596167770669,0.738942771631978,0.000879950147136047,0.0338317759189564,-6.52240524929308e-05
545,0.000347839921573913,-2.62023765383732e-06,0.00331969861488118,1.28232976297618e-05,0.0457216361030155,0.000411246782863181,0.740625656610914,0.000928140250424034,0.0338513728895326,-5.45148131820598e-05
546,0.00034824293416535,-2.70897395067842e-06,0.00332367327322687,1.23809900511818e-05,0.0458056724390568,0.000411257172718487,0.742354137687065,0.000982396894376246,0.0338862116588681,-5.44722365117463e-05
547,0.000348728854995775,-3.19615829985623e-06,0.00332795448084096,1.1520447773092e-05,0.0458832259915425,0.000414586188942712,0.74351179106346,0.00102459927542378,0.0339378986884902,-6.00446904450523e-05
548,0.000349213727680969,-2.32917544256046e-06,0.00333287853674127,1.4719576151408e-05,0.0459890358686254,0.000426620273036824,0.74478861412619,0.00104286704098658,0.0339898155751996,-5.27977274889773e-05
549,0.000349884572773468,-2.18098875314564e-06,0.00333939436289767,1.5592450477021e-05,0.046074832698139,0.000428544632432353,0.74564310572067,0.000987912969764222,0.0340552598474534,-5.19273983732177e-05
550,0.000350468430584255,-2.92903902549567e-06,0.0033454986524966,1.34000274013599e-05,0.0461715760565692,0.000422703862250369,0.747171393292212,0.000958247524260376,0.0341116381770326,-5.92943189954343e-05
551,0.0003512016015095,-3.40347741925341e-06,0.00335239388346837,1.17746255224111e-05,0.0462299742531462,0.000429658532656387,0.747988143363073,0.000975941383412569,0.034174928670976,-6.20982255150016e-05
552,0.000352065266816164,-2.95156157784061e-06,0.00336062457962621,1.27546885733244e-05,0.0463014647281541,0.000439285475301407,0.748730619502749,0.00101823826013766,0.0342481681863046,-5.65815112504434e-05
553,0.000352940056511643,-2.20796890954293e-06,0.00336993609240181,1.45534477966299e-05,0.0463880389957342,0.000448338888407859,0.750010988572772,0.00106218440518878,0.0343294671505737,-4.93540069937998e-05
554,0.000353641726837692,-1.18230605648252e-06,0.00337752368804489,1.80730144257187e-05,0.0464861199997999,0.000449547803458139,0.751321495290215,0.00112262357767311,0.0343932442554159,-4.03087754702028e-05
555,0.000354632846078214,-1.28535692062932e-06,0.00339004302384867,1.77310169703789e-05,0.0466011866724054,0.000439239818691125,0.752792819765603,0.00107701981767351,0.0344775205864494,-4.19569259849483e-05
556,0.000355653344244325,-1.75678653933908e-06,0.00340052397080008,1.66626000145156e-05,0.046681355468366,0.000444497331027987,0.754535037708023,0.00113314084794001,0.0345702902571508,-4.66750831304498e-05
557,0.000356540098001443,-1.30663612638709e-06,0.00341125681916556,1.78726082191254e-05,0.0468081003347989,0.000445861527839272,0.756647506899962,0.00115868313827569,0.0346501073089338,-4.23175978662525e-05
558,0.000357302262302515,-2.12578482495333e-06,0.00341946233938266,1.55580285799831e-05,0.0469493569595122,0.000445435754992028,0.757842997889688,0.00114345376167524,0.0347210802180323,-5.04354258262802e-05
559,0.000358113934255256,-3.01849769399296e-06,0.00342858036324095,1.34864797274804e-05,0.0470811120016162,0.000445228991321413,0.759400318090276,0.00112395808458638,0.034795424974023,-5.94713699054446e-05
560,0.000358766508349088,-3.43769163222474e-06,0.00343553915679804,1.25858673186774e-05,0.0471832984745544,0.000449218586837497,0.761277914531964,0.00114134944330731,0.0348570146530283,-6.28804944432055e-05
561,0.000359487963956349,-4.20430425313934e-06,0.0034419212002744,1.08524357995567e-05,0.0472351691555077,0.000450935726122088,0.762439753641763,0.0011633892846778,0.0349260964419224,-7.0502342853359e-05
562,0.000360251839069723,-4.18097126065837e-06,0.00345012759485687,1.02170187905814e-05,0.0473380722114861,0.000447882914869228,0.763511553527789,0.00113555945789891,0.0349973873345635,-6.94395932074474e-05
563,0.000360910206127938,-4.30329395026137e-06,0.00345801662251119,9.18164710030401e-06,0.0474120804722047,0.000455892975872251,0.764902010341365,0.00111765918670808,0.0350542034471191,-6.97053421764763e-05
564,0.000361605841226507,-4.31832907366324e-06,0.00346572570239324,9.1425686439518e-06,0.0475337115453025,0.000456953087960337,0.765837176298711,0.00119022302444415,0.0351165738164586,-6.98026356564757e-05
565,0.00036246534773435,-3.84001038697605e-06,0.00347306884927878,1.15156839040705e-05,0.0476723200172945,0.00045824379940609,0.766948621193172,0.00124331039295276,0.0351966436148395,-6.53839482357195e-05
566,0.00036329905210735,-2.88222571400603e-06,0.00348258071436499,1.43226247940001e-05,0.0477809141409424,0.000464521633449525,0.768022492733834,0.0012567651264473,0.0352707870338282,-5.61970367327134e-05
567,0.000364141766676778,-3.04510887102231e-06,0.00349185832386492,1.33010022786279e-05,0.0479333701616459,0.000459024680474223,0.77041245939595,0.00128617939350831,0.035347973743398,-5.77186942818034e-05
568,0.000364820171028315,-2.92884738414504e-06,0.00349823040351998,1.34060069272537e-05,0.0480479612384234,0.000457964497709592,0.771872894382359,0.00140009815896235,0.0354164744919715,-5.60088860526372e-05
569,0.000365318425786992,-3.80410636066146e-06,0.00350240231867104,1.0528470573744e-05,0.048136754250168,0.000452592025852904,0.772905050352631,0.00145596408148505,0.0354725095832625,-6.48334454159414e-05
570,0.000365414290999561,-2.89693826456138e-06,0.00350326344772365,1.30589775718667e-05,0.0481875690901814,0.000458689940021715,0.774115275246848,0.00140417915003269,0.0354899049634099,-5.57360416867045e-05
571,0.000365869586047629,-2.10617226587349e-06,0.00350739447176316,1.56925326607507e-05,0.0482907321929388,0.000464969066390029,0.775726533035951,0.00139705539648493,0.0355368545257899,-4.76272908172493e-05
572,0.000366294791808975,-8.98551054327348e-07,0.00351216886679948,1.99005146979847e-05,0.0483876568629281,0.000475859055246216,0.777959175100056,0.00139512775543688,0.0355780803808214,-3.61309697508412e-05
573,0.000366771084187968,-3.14552050365495e-07,0.00351821434987851,2.16511312913265e-05,0.0484884831062618,0.000477421076950239,0.779955082527217,0.00140180616344943,0.0356166888189282,-3.0069590253119e-05
574,0.000367273146371143,5.94627228352876e-07,0.00352321802863518,2.38537173947143e-05,0.0485994416787536,0.000476067228815449,0.782139654080919,0.00143919809581312,0.0356618154931201,-2.09820646665123e-05
575,0.000367806088178084,4.61481146301874e-07,0.00352909402423733,2.33140546019944e-05,0.0487072345091117,0.000465368763496166,0.784136197279144,0.00144759804784845,0.0357072219505571,-2.17068960897103e-05
576,0.000368343264963051,1.15171979395383e-06,0.00353448161673008,2.57404656566909e-05,0.0487834305043155,0.000468506512645353,0.785861477334805,0.00142860387815308,0.0357534590930353,-1.54699467545311e-05
577,0.000368976945712309,1.77978056909459e-06,0.0035414607724635,2.71474637744629e-05,0.0489430630130195,0.000482215362501349,0.786712767642036,0.00142930775253986,0.0358105285354458,-7.73964357357784e-06
578,0.000369449920091907,1.41852607183227e-06,0.00354614581628405,2.63024327769614e-05,0.049031714447891,0.000485198277026268,0.788798266821396,0.00145538189119065,0.0358616865841139,-1.15082034709353e-05
579,0.000370131774170956,1.92730304206204e-06,0.00355407498626771,2.70352205617035e-05,0.0490936382532841,0.000489103453165692,0.790427182360786,0.00147029154541724,0.0359218108302791,-5.44952867143893e-06
580,0.000370769824820003,2.63629189458279e-06,0.00356038646737411,2.85515993245132e-05,0.0491579962387201,0.000489063083571105,0.79196931603803,0.00146805426803343,0.0359821682159209,2.64452401309806e-06
581,0.000371239745436122,2.2326505579412e-06,0.00356456495286924,2.63009254779239e-05,0.0491787116578443,0.000478924086593287,0.792600168936499,0.00145406539737242,0.0360346664235064,3.97697498155997e-07
582,0.000371869860171037,1.91730535338517e-06,0.00357104129353751,2.52437540362993e-05,0.0492527208986574,0.000468241588713708,0.794028635741308,0.00143753592201728,0.0360929937135163,-2.02688980775369e-06
583,0.000372535381335606,1.72743310180798e-06,0.00357739904974976,2.4251194082552e-05,0.0493348030329987,0.000461898815821893,0.795371279987881,0.00140421654509637,0.0361579830326808,-3.08611658153052e-06
584,0.0003730406241889,1.84379866259051e-06,0.0035821883107792,2.43527765923357e-05,0.0494188133955079,0.000461810864572641,0.796310884216013,0.00135312030733625,0.036211007788474,-2.10414486680963e-06
585,0.000373637620253588,1.88744535535227e-06,0.00358798560223245,2.41230147719437e-05,0.049504702693193,0.000460277745983402,0.797900400750929,0.00133088453565345,0.0362682908305857,-1.73853809915939e-06
586,0.000374368128317623,1.88310944837937e-06,0.00359557855857758,2.35049770332953e-05,0.0495827744125535,0.0004603593907686,0.799965863398873,0.00136287952239607,0.0363342612988714,-1.12579280218756e-06
587,0.000375171593267276,1.0024946580943e-06,0.00360185945849497,2.17299882869626e-05,0.0496432335855415,0.000456311318230089,0.801686830213242,0.00133255965498987,0.0364105086627596,-1.07323674340458e-05
588,0.000375974803460264,2.79386867884292e-07,0.00361000100915018,1.93713635964173e-05,0.0497295782783735,0.000445699366710258,0.803138023057709,0.00130052065262002,0.0364795896564536,-1.77825731452565e-05
589,0.000376620406689929,-1.28670919110571e-07,0.00361695769181357,1.79553806021892e-05,0.0498229485630743,0.000431553278971191,0.804046144361614,0.00124318067773035,0.0365380857113707,-2.15873429058825e-05
590,0.000377244988554763,-6.31135634157622e-07,0.00362198024642201,1.63926952223417e-05,0.0499245294318931,0.000415136792031222,0.8054855399006,0.00123293251721084,0.0366001171679353,-2.71034408270423e-05
591,0.000377903642560804,-8.25589820017755e-07,0.00362634541335251,1.59291353944559e-05,0.0500183959214922,0.000408719831954763,0.806978183098195,0.00129154085322294,0.0366571621888754,-2.79675931703539e-05
592,0.000378501217102443,-1.0770689841365e-06,0.00363275078371309,1.4760532922662e-05,0.0501022310793335,0.000417394751822828,0.809274615678042,0.00140543255792553,0.0367111661392204,-2.97308979165554e-05
593,0.000379119206732926,-1.03811173854723e-06,0.00363868941652229,1.49223806180972e-05,0.0501688569301547,0.000427850892643507,0.811292486609342,0.001504619985703,0.0367715659260909,-2.94183947511938e-05
594,0.000379794204713826,-1.45234748641798e-06,0.00364457170355372,1.32381998438767e-05,0.0502207826267483,0.000431172786541643,0.813074944654016,0.00148882038064997,0.0368404189798232,-3.2041533594428e-05
595,0.000380636802953692,-1.48602686631869e-06,0.00365271305910041,1.32295913605932e-05,0.0502668876318878,0.000437156098306682,0.814100188400257,0.0015077851204192,0.0369264087451381,-3.13585575451367e-05
596,0.000381420378449419,-1.71283974125613e-06,0.00365672777801284,1.18271280033703e-05,0.0503189242293584,0.000431074779732491,0.815179650889459,0.00151729023804203,0.0370150199473361,-3.30608669484917e-05
597,0.000382222561416458,-1.86463130357281e-06,0.00366266696845659,1.20157893901784e-05,0.0503855670396069,0.00043200524203488,0.816868247758586,0.00152004564670857,0.0371012811620349,-3.52958675071517e-05
598,0.000382690441329832,-1.94848088469317e-06,0.00366610716601995,1.17223439071859e-05,0.0504472432144207,0.000439190721798802,0.818527017364727,0.00152878692872369,0.037153329952882,-3.56842443557764e-05
599,0.000383069521191355,-1.79838482250334e-06,0.00366951910118299,1.21123345119821e-05,0.0505167249715179,0.000436465152025228,0.819473300546971,0.00148956975845626,0.0371935889788747,-3.33420992010385e-05
600,0.000383349065737923,-2.8980191310628e-06,0.00367332839133082,9.30679802991299e-06,0.0506266604881513,0.000436669848749995,0.820814306114462,0.00145056094285885,0.0372179284561496,-4.45318559427569e-05
601,0.000383946762012038,-3.25646250697166e-06,0.00367941139789958,8.52931624214703e-06,0.0507451817606235,0.000437457409914464,0.823223533211801,0.00151153897455092,0.037271060577374,-4.82549901339184e-05
602,0.00038461823170125,-4.21977242303251e-06,0.00368645225224927,6.32363333431958e-06,0.0508748362939922,0.000435856659700105,0.825167285471006,0.00155384615092932,0.0373330660563663,-5.91510584938012e-05
603,0.000385192848302412,-4.28014908794642e-06,0.00369136992914595,6.22327357206591e-06,0.0509673877918857,0.000448472995434288,0.827412081051949,0.00162459534576015,0.0373941715152265,-5.88218116371802e-05
604,0.000385769444737859,-4.44045100814357e-06,0.00369564661830467,7.21575817412443e-06,0.0510356228347882,0.000466235460725952,0.828659374604541,0.00169203152692671,0.0374568019923784,-6.16947356726251e-05
605,0.000386535941173439,-3.32592468660348e-06,0.0037018016990636,1.12781029346475e-05,0.0511304360630584,0.000490216238201905,0.829950709262349,0.00177171945364308,0.0375293020694433,-5.21015631538892e-05
606,0.00038730243717093,-1.62641707172222e-06,0.0037084065201195,1.65483799261052e-05,0.0512253611471966,0.000505667700001586,0.83179114593295,0.00180848706689946,0.0376027846427328,-3.57075887250047e-05
607,0.000387794301569957,-4.0323256855397e-07,0.00371203461908259,1.94777905840638e-05,0.0513088814020898,0.000518186246010101,0.833539439543326,0.00179449789773973,0.0376616268383724,-2.23703897208864e-05
608,0.000388170589820991,-2.78931382203074e-07,0.00371609441668753,2.00880636602991e-05,0.0513720251868905,0.000519399511075033,0.835522567911441,0.0017805222485982,0.037700872303211,-2.09081954763701e-05
609,0.000388745090646032,-5.93582456892182e-07,0.0037229454214629,1.92359889139866e-05,0.0514662774326427,0.000518213980880262,0.837591181082887,0.00174373422007621,0.0377480483392975,-2.40198401728731e-05
610,0.000389480697783854,-4.592291381828e-07,0.00373121335868158,1.9126622484678e-05,0.0515605079363069,0.000522522250801592,0.839352964087676,0.00170735461073094,0.0378085912432507,-2.22730027192586e-05
611,0.000390313064765092,1.10003833460575e-06,0.00373882224693675,2.41011986046234e-05,0.0516558214730745,0.000531195687747133,0.841193953630017,0.00167365544377494,0.0378856783480532,-7.03374400941028e-06
612,0.000391076472497488,1.83486912152449e-06,0.00374579844344978,2.61803435855709e-05,0.0517456428521019,0.000536487073134369,0.842826656380535,0.00169199343006024,0.0379601670545054,8.18720604915167e-07
613,0.000391931330958967,3.10995411781503e-06,0.00375303184855298,3.02680521134672e-05,0.0518296067864417,0.00054052181696881,0.843528287554327,0.00169682548357341,0.0380480578614158,1.26791322646441e-05
614,0.00039236142859169,2.93370204830865e-06,0.00375761280416604,2.89113579255197e-05,0.0519097927874603,0.000533524782971889,0.843880602649654,0.0017251020309395,0.0380911386106743,1.22375032297867e-05
615,0.000393066312748606,3.1442073873126e-06,0.00376559939958915,2.9168355057505e-05,0.0520210970531438,0.000539105857530056,0.845410517816076,0.00177884731344381,0.0381515470338177,1.45808804965079e-05
616,0.000393564134571586,2.80841615154802e-06,0.00377109475405886,2.7736672133051e-05,0.0521229185298727,0.00054852526579658,0.846725003084692,0.00178484493739133,0.0382026594521613,1.24350936964409e-05
617,0.000394323643506746,2.40940556620544e-06,0.00377813387969087,2.6551313094894e-05,0.0522249477864795,0.000552941018308125,0.848269147486312,0.00178166493933285,0.038275803714866,9.68256718329133e-06
618,0.000395106903955799,2.49431380838451e-06,0.00378569238770715,2.70208394507772e-05,0.0523295547775395,0.000558891596428067,0.850201844352417,0.00177313991980481,0.0383509794055626,1.18361436292098e-05
619,0.000395895417898489,2.03797033296912e-06,0.00379418919367122,2.51263853543016e-05,0.0524055502028864,0.000554156962558832,0.851694632365547,0.00171383474413263,0.038415467230571,7.85052788563306e-06
620,0.000396846365846517,1.66535714563706e-06,0.00380371601998906,2.27280728524921e-05,0.052487607382395,0.000541650550749916,0.852919130649366,0.00169029621105288,0.0384963685899302,5.04373280731389e-06
621,0.000397748568106762,1.28812488856535e-06,0.00381044740808666,2.13144340204485e-05,0.0525864197325646,0.000533384374339756,0.854274752643563,0.00164958694609033,0.0385773584225673,1.27699961269213e-06
622,0.000398412803484543,1.63117860072011e-06,0.00381554243378211,2.22459086584587e-05,0.0526646930996565,0.000539263608215149,0.856125271458082,0.00162915526210948,0.0386466573454245,4.88935146975427e-06
623,0.000399288129454963,1.85552438125351e-06,0.00382183162048789,2.35401571362273e-05,0.0527154346308237,0.000540431150633864,0.858063605888334,0.00159766716314354,0.0387405599422264,5.44316947932671e-06
624,0.000399991152574939,8.06398582367761e-07,0.00382678556480047,1.97980651577423e-05,0.0528193307677305,0.000521616744763456,0.859943750516986,0.0015940815686895,0.0388201012600156,-4.53836075477654e-06
625,0.00040049921677693,4.99698213648089e-07,0.00383136543273865,1.88452233766549e-05,0.052902442161634,0.000513126790445105,0.861706897975422,0.00161914442790627,0.0388773682833605,-7.21019984555375e-06
626,0.000401187369465342,1.12677540069944e-06,0.0038374740379914,2.09819828363751e-05,0.0530341641961028,0.000525653292019667,0.863984522973654,0.00166843803668697,0.0389453815477576,-1.11346865837183e-06
627,0.000402112952317642,6.63127688364262e-07,0.00384446215311957,2.00966784749172e-05,0.053157176755622,0.000527978897171463,0.865579132220536,0.00168765450460271,0.0390432547745182,-6.82345631747548e-06
628,0.000403040292744377,-4.09373769906726e-08,0.00385397763154037,1.79918607671712e-05,0.0532350745214058,0.000530989063018972,0.867327583697429,0.0017156584571914,0.0391269089807884,-1.28955600635635e-05
629,0.000403814728744004,4.08898146188072e-08,0.00386192688734916,1.82284374651174e-05,0.0533086558552762,0.000540384710029893,0.86957503192245,0.00169626179392866,0.0392000677316942,-1.11818462208128e-05
630,0.000404389615984459,-2.55808616656316e-07,0.00386692099688477,1.65294406515516e-05,0.053358488622499,0.000524705327179517,0.871596403704383,0.00168648288860148,0.0392604145139006,-1.2384981010135e-05
631,0.00040506383506633,-4.34348397618914e-07,0.00387338951431114,1.57436696726506e-05,0.0534320551958963,0.000519355677521242,0.872742510744359,0.00168836283054476,0.0393216958519742,-1.38368363459914e-05
632,0.000405780145456206,-4.54005071238266e-07,0.00388075761423671,1.54070477893718e-05,0.0535009245915724,0.000511000653493657,0.873589551612808,0.00168102813747521,0.0393840584936146,-1.41650133357324e-05
633,0.000406564053728478,-4.65089254492742e-07,0.00388936383622597,1.61277203595281e-05,0.0535692413730842,0.000518315692425457,0.875118783195759,0.00168036349571431,0.0394564533987537,-1.53844105690946e-05
634,0.000407042042073465,1.0074310360472e-07,0.00389615216197831,1.7965206477709e-05,0.0536366817855173,0.000529668251546154,0.876520833261327,0.00171806669607447,0.0394929201823854,-1.04315095952691e-05
635,0.000407666556051384,-1.28751794089554e-07,0.00390313388234102,1.75089383670709e-05,0.0537019196732202,0.000536794513366469,0.877862900533647,0.00176444662354022,0.0395510300605447,-1.23099637405106e-05
636,0.000408302155886769,-5.08119911213238e-07,0.00390982843669144,1.66206485105537e-05,0.0537725171551464,0.00054512434763622,0.879679194819328,0.00175513337186604,0.0396067595812705,-1.62991535608187e-05
637,0.000408632746682971,-1.63730564426989e-06,0.00391327605966536,1.28992838023128e-05,0.0538817189944446,0.000541760257373586,0.882216573528064,0.00166671344724616,0.0396412616426446,-2.76307219668509e-05
638,0.000409172742454352,-2.25509339920805e-06,0.00391872692799536,1.07285211196181e-05,0.0539958507739945,0.000522525138425231,0.884352949932727,0.00161911817461556,0.0396920198094825,-3.34265620511283e-05
639,0.000409655472953795,-3.926225503762e-06,0.00392354051693499,5.83153832754948e-06,0.0540812063933836,0.000503477070207757,0.885890819412604,0.00158846867237988,0.0397409630393653,-5.01372694108666e-05
640,0.000410083627548496,-5.36419032483438e-06,0.00392884841310931,8.71389062210178e-07,0.0541443849144873,0.000486421963918102,0.888083180003105,0.00152182260212114,0.0397827923649617,-6.37412118199569e-05
641,0.00041058816392842,-7.22241184520093e-06,0.00393474931804919,-5.72019089622847e-06,0.0542481224629493,0.000465550689030567,0.889485377785162,0.00147559120830105,0.0398267728718937,-8.07029009026749e-05
642,0.0004110163002629,-8.38132805634768e-06,0.00393982641462016,-9.1702143740253e-06,0.0543352701097566,0.00044960954336943,0.890905637890535,0.00140904924600428,0.0398640356357964,-9.18338825651938e-05
643,0.0004115723878757,-9.14391260120691e-06,0.00394466861275062,-1.14009171535596e-05,0.0544371651181778,0.000441344853768768,0.891711895094002,0.00145166369317611,0.0399178223152261,-9.93184206624566e-05
644,0.000412175406848189,-1.01395494283636e-05,0.00394985795984055,-1.32771758139293e-05,0.0545345864745199,0.000435410613867379,0.892851736760604,0.00143417131758471,0.0399772282167791,-0.000110576516818504
645,0.000413000361434146,-1.10191388495769e-05,0.00395580967240838,-1.542263340735e-05,0.0546019389605993,0.000432015621999532,0.893936275536807,0.0013140788854115,0.0400649033424486,-0.000120482598772742
646,0.000414109995815927,-1.21803305004914e-05,0.00396589320391214,-1.89368003780231e-05,0.0546730757948909,0.000421769978958245,0.895307891469236,0.00123766189607522,0.0401658135147872,-0.000131506613385157
647,0.000414936499772264,-1.20984195330864e-05,0.0039726590802694,-1.91321671105037e-05,0.0547370362197511,0.000412091169291734,0.896548192540146,0.00124608446983793,0.0402477714740338,-0.000129994409128061
